,plot_id,value,first_date,last_date,total_area,credits_all,eco_id_list,eco_id,area_certifier,proportion_certified,credits_certified,credits_imrv
32,61,platinum,2014-05-31,2023-12-31,78.9563925078839,1485.013198243702,"[53, 79, 87, 441, 792, 915, 1099, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 6853, 6868, 7144, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244]","53, 79, 87, 441, 792, 915, 1099, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 6853, 6868, 7144, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244",42.8,0.5420713718110457,804.9831415294718,680.0300567142301
33,62,platinum,2014-05-31,2023-12-31,72.50797510262674,1418.739377468124,"[53, 79, 87, 441, 792, 807, 915, 1099, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2715, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 7144, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244]","53, 79, 87, 441, 792, 807, 915, 1099, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2715, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 7144, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244",81.0,1.0,1418.739377468124,0.0
34,63,gold,2020-08-31,2023-12-31,32.24678329579503,102.98487604407295,"[2083, 2087, 2671, 3168, 4138, 5700, 6853, 6868, 8915, 10620, 10815]","2083, 2087, 2671, 3168, 4138, 5700, 6853, 6868, 8915, 10620, 10815",32.1,0.9954481259588402,102.51610186017588,0.46877418389707065
35,64,platinum,2014-05-31,2023-12-31,35.45012800578951,664.6950626794741,"[53, 79, 87, 441, 792, 915, 1099, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 7144, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244]","53, 79, 87, 441, 792, 915, 1099, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 7144, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244",29.8,0.8406175570122973,558.7543397477554,105.94072293171872
36,66,platinum,2014-02-28,2023-12-31,47.767797218630704,1106.4332807554524,"[53, 69, 72, 74, 79, 80, 87, 414, 415, 426, 441, 792, 807, 915, 1099, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2525, 2715, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 3990, 3991, 5196, 5711, 7144, 7375, 7380, 7417, 8208, 8293, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 10756, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11545, 11549, 11564, 11570, 11573, 11574, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 11905, 11906, 11907, 12003, 12006, 12039, 12053, 12118, 12201, 12244]","53, 69, 72, 74, 79, 80, 87, 414, 415, 426, 441, 792, 807, 915, 1099, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2525, 2715, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 3990, 3991, 5196, 5711, 7144, 7375, 7380, 7417, 8208, 8293, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 10756, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11545, 11549, 11564, 11570, 11573, 11574, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 11905, 11906, 11907, 12003, 12006, 12039, 12053, 12118, 12201, 12244",43.8,0.9169357297245609,1014.5282076810407,91.90507307441165
37,69,platinum,2014-05-31,2023-12-31,71.79093612611545,1424.2495103648198,"[21, 53, 69, 79, 87, 414, 415, 426, 441, 792, 807, 915, 1099, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2715, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 3990, 3991, 5196, 6853, 6868, 7144, 7375, 7380, 7417, 8208, 8293, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11545, 11574, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 11905, 11906, 12003, 12006, 12039, 12053, 12118, 12201, 12244]","21, 53, 69, 79, 87, 414, 415, 426, 441, 792, 807, 915, 1099, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2715, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 3990, 3991, 5196, 6853, 6868, 7144, 7375, 7380, 7417, 8208, 8293, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11545, 11574, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 11905, 11906, 12003, 12006, 12039, 12053, 12118, 12201, 12244",72.8,1.0,1424.2495103648198,0.0
38,70,gold,2022-12-31,2023-11-30,45.96633407474956,25.033527026170262,"[2210, 10758]","2210, 10758",44.9,0.9768018464771302,24.452795422998253,0.5807316031720081
39,71,gold,2022-12-31,2023-11-30,29.49908049182489,15.444753844575779,"[2210, 10758]","2210, 10758",12.5,0.42374202150009854,6.544591215671959,8.90016262890382
40,72,gold,2023-09-30,2023-11-30,50.615528897764115,25.307764415986597,[10758],10758,30.4,0.60060619066934,15.199999980242783,10.107764435743814
41,73,platinum,2014-05-31,2023-12-31,71.3668696807971,63.11780553581979,"[53, 79, 87, 792, 1099, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2402, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 6853, 6868, 7144, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244]","53, 79, 87, 792, 1099, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2402, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 6853, 6868, 7144, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244",82.0,1.0,63.11780553581979,0.0
42,73,gold,2014-05-31,2023-12-31,71.3668696807971,1252.1704432938723,"[53, 79, 87, 792, 1099, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 6853, 6868, 7144, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244]","53, 79, 87, 792, 1099, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 6853, 6868, 7144, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244",82.0,1.0,1252.1704432938723,0.0
43,74,platinum,2014-05-31,2023-12-31,45.25975687431879,871.2551157345962,"[53, 79, 87, 441, 792, 1099, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 6853, 6868, 7144, 7205, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244]","53, 79, 87, 441, 792, 1099, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 6853, 6868, 7144, 7205, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244",45.2,0.9986796907794993,870.1047895718833,1.1503261627128338
44,75,platinum,2014-05-31,2023-12-31,90.8025120742543,1760.2823853206412,"[53, 79, 87, 441, 792, 807, 915, 1099, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2574, 2715, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 5729, 7144, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244]","53, 79, 87, 441, 792, 807, 915, 1099, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2574, 2715, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 5729, 7144, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244",88.8,0.9779465123980631,1721.4620195600644,38.82036576057672
45,77,gold,2022-12-31,2023-12-31,46.074988971204704,139.76079964973619,"[2083, 2671, 3168, 4138, 6853, 6868, 10620, 10815]","2083, 2671, 3168, 4138, 6853, 6868, 10620, 10815",40.0,0.8681499636385944,121.33333313401936,18.427466515716837
46,78,gold,2023-01-31,2023-08-31,48.19936117718421,48.22204806240486,"[2653, 5783, 6785]","2653, 5783, 6785",39.0,0.8091393547029241,39.01835685166766,9.203691210737201
47,81,gold,2020-08-31,2023-12-31,10.136852877925945,47.86746965530131,"[2083, 2671, 3161, 3168, 4138, 6853, 6868, 8414, 8915, 9197, 10620, 10758, 10815]","2083, 2671, 3161, 3168, 4138, 6853, 6868, 8414, 8915, 9197, 10620, 10758, 10815",15.1,1.0,47.86746965530131,0.0
48,82,gold,2020-08-31,2023-12-31,49.126782492121045,242.86740243828547,"[2083, 2671, 3161, 3168, 4138, 6853, 6868, 8414, 8915, 9197, 10620, 10758, 10815]","2083, 2671, 3161, 3168, 4138, 6853, 6868, 8414, 8915, 9197, 10620, 10758, 10815",56.0,1.0,242.86740243828547,0.0
49,87,gold,2020-08-31,2023-12-31,19.679075635554586,94.94629347085414,"[2671, 3161, 3168, 4138, 6853, 6868, 8414, 8915, 9197, 10620, 10758, 10815]","2671, 3161, 3168, 4138, 6853, 6868, 8414, 8915, 9197, 10620, 10758, 10815",13.1,0.6656816733979092,63.20400752060716,31.74228595024698
50,88,gold,2023-01-31,2023-12-31,49.76415406625986,73.19336792950557,"[2671, 3168, 4138, 5547, 10620, 10758, 10815]","2671, 3168, 4138, 5547, 10620, 10758, 10815",50.0,1.0,73.19336792950557,0.0
51,89,gold,2020-08-31,2023-12-31,13.523310367761464,62.43261610234364,"[2671, 3161, 3168, 4138, 6853, 6868, 8915, 9197, 10620, 10758, 10815]","2671, 3161, 3168, 4138, 6853, 6868, 8915, 9197, 10620, 10758, 10815",8.0,0.591571130325559,36.93333327684512,25.49928282549852
52,91,gold,2020-08-31,2023-12-31,22.956133672591363,105.98081696009565,"[2671, 3161, 3168, 4138, 6853, 6868, 8915, 9197, 10620, 10758, 10815]","2671, 3161, 3168, 4138, 6853, 6868, 8915, 9197, 10620, 10758, 10815",15.9,0.692625344788958,73.4049998880017,32.575817072093955
53,92,platinum,2014-03-31,2023-12-31,41.792814409828836,938.9452290682259,"[53, 74, 79, 87, 792, 807, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2402, 2563, 2715, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 10756, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11545, 11549, 11571, 11574, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244]","53, 74, 79, 87, 792, 807, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2402, 2563, 2715, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 10756, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11545, 11549, 11571, 11574, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244",30.6,0.7321832815548189,687.4799990194148,251.4652300488111
54,93,platinum,2023-08-31,2023-12-31,43.5324032003029,65.66137469860394,"[9400, 9486, 11269]","9400, 9486, 11269",43.8645,1.0,65.66137469860394,0.0
55,94,platinum,2023-08-31,2023-12-31,38.61787927569239,58.24863445987771,"[9400, 9486, 11269]","9400, 9486, 11269",39.3,1.0,58.24863445987771,0.0
56,95,platinum,2014-05-31,2023-12-31,29.98383225415174,491.53562806646164,"[53, 79, 87, 792, 1213, 2307, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 5700, 6853, 6868, 7144, 7205, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 10519, 10620, 10747, 10815, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11593, 11601, 11604, 11613, 11622, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12244]","53, 79, 87, 792, 1213, 2307, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 5700, 6853, 6868, 7144, 7205, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 10519, 10620, 10747, 10815, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11593, 11601, 11604, 11613, 11622, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12244",28.5,0.9505122546853136,467.2106380916142,24.324989974847455
57,96,platinum,2023-08-31,2023-12-31,41.61995927488185,62.77677178395743,"[9400, 9486, 11269]","9400, 9486, 11269",41.7,1.0,62.77677178395743,0.0
58,97,platinum,2014-05-31,2023-12-31,41.37249739433171,813.3950733341587,"[53, 79, 87, 441, 792, 807, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2715, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 10756, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244]","53, 79, 87, 441, 792, 807, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2715, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 10756, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244",40.0,0.9668258509693024,786.4113839505361,26.983689383622583
59,98,platinum,2014-05-31,2023-12-31,46.211745624775354,900.2653315371224,"[53, 79, 87, 441, 792, 807, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2715, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244]","53, 79, 87, 441, 792, 807, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2715, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244",45.0,0.9737784061520994,876.6589396582104,23.606391878911975
60,105,platinum,2014-05-31,2023-12-31,48.352403957715005,966.4072776018609,"[53, 79, 87, 441, 792, 807, 915, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2715, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 7144, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 10756, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11564, 11570, 11573, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 11907, 12003, 12006, 12039, 12053, 12118, 12201, 12244]","53, 79, 87, 441, 792, 807, 915, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2715, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 7144, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 10756, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11564, 11570, 11573, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 11907, 12003, 12006, 12039, 12053, 12118, 12201, 12244",44.5,0.9203265268654688,889.4102533328336,76.9970242690273
61,106,platinum,2014-05-31,2023-12-31,48.15247084903602,965.3189721754092,"[53, 79, 87, 441, 792, 807, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2715, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 10756, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11564, 11570, 11573, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 11907, 12003, 12006, 12039, 12053, 12118, 12201, 12244]","53, 79, 87, 441, 792, 807, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2715, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 10756, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11564, 11570, 11573, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 11907, 12003, 12006, 12039, 12053, 12118, 12201, 12244",45.0,0.9345314831523515,902.1209707821886,63.198001393220544
62,113,platinum,2014-03-31,2023-12-31,29.247240263531218,655.5344463346207,"[53, 74, 79, 87, 441, 792, 807, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2715, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 10756, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11545, 11549, 11571, 11574, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244]","53, 74, 79, 87, 441, 792, 807, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2715, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 10756, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11545, 11549, 11571, 11574, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244",28.0,0.9573552837022227,627.5793658472603,27.955080487360437
63,114,platinum,2014-05-31,2023-12-31,29.50859231510424,508.6221579694458,"[53, 79, 87, 792, 1213, 2307, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 5700, 6853, 6868, 7144, 7205, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11575, 11593, 11601, 11604, 11613, 11622, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12244]","53, 79, 87, 792, 1213, 2307, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 5700, 6853, 6868, 7144, 7205, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9197, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11575, 11593, 11601, 11604, 11613, 11622, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12244",29.3,0.9929311329772423,505.0267755699318,3.5953823995140546
64,115,platinum,2022-12-31,2023-12-31,59.1169921271494,182.63549689518698,"[3231, 3516, 3522, 3648, 4138, 5700, 6853, 6868, 10620, 10815, 11269]","3231, 3516, 3522, 3648, 4138, 5700, 6853, 6868, 10620, 10815, 11269",52.8,0.8931442230084583,163.11983896821548,19.515657926971507
65,116,gold,2020-08-31,2023-12-31,69.2618365812294,359.6993077109146,"[2083, 2671, 3161, 3168, 4138, 6853, 6868, 8414, 8915, 9197, 10620, 10747, 10758, 10815]","2083, 2671, 3161, 3168, 4138, 6853, 6868, 8414, 8915, 9197, 10620, 10747, 10758, 10815",85.0,1.0,359.6993077109146,0.0
66,117,platinum,2014-05-31,2023-12-31,44.60400629715874,872.7517218396216,"[53, 79, 87, 441, 792, 1099, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 6853, 6868, 7144, 7205, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244]","53, 79, 87, 441, 792, 1099, 1104, 1213, 1463, 2258, 2292, 2307, 2325, 2346, 2385, 2402, 2892, 2931, 2934, 3532, 3536, 3601, 3957, 5196, 6853, 6868, 7144, 7205, 7375, 7380, 7417, 8208, 8414, 8444, 8915, 9023, 9197, 9330, 9338, 9344, 10149, 10380, 11118, 11369, 11505, 11512, 11513, 11514, 11515, 11516, 11517, 11519, 11575, 11576, 11583, 11593, 11599, 11601, 11604, 11612, 11613, 11622, 11765, 11890, 11892, 11893, 11898, 12003, 12006, 12039, 12053, 12118, 12201, 12244",0.0,0.0,0.0,872.7517218396216
